10/13/16,0.066,0.024
10/13/16,0.066,0.024
10/13/16,0.13,0.163
10/14/16,0.088,0.065
10/14/16,0.103,0.099
10/17/16,0.113,0.084
10/17/16,0.082,0.029
10/17/16,0.089,0.087
10/17/16,0.131,0.073
10/17/16,0.141,0.089
10/17/16,0.11,0.078
10/18/16,0.173,0.075
10/18/16,0.111,0.051
10/18/16,0.069,0.0
10/18/16,0.114,0.062
10/18/16,0.082,0.079
10/18/16,0.11,0.094
10/19/16,0.109,0.037
10/19/16,0.088,0.062
10/19/16,0.094,0.102
10/19/16,0.109,0.049
10/20/16,0.094,0.035
10/20/16,0.075,0.061
10/20/16,0.133,0.17
10/20/16,0.063,0.088
10/20/16,0.099,0.017
10/20/16,0.061,0.074
10/21/16,0.082,0.051
10/21/16,0.12,0.027
10/21/16,0.12,0.126
10/21/16,0.123,0.029
10/21/16,0.121,0.127
10/21/16,0.107,0.114
10/23/16,0.082,0.051
10/23/16,0.085,0.067
10/25/16,0.054,0.118
10/25/16,0.097,0.042
10/25/16,0.125,0.07
10/25/16,0.145,0.043
10/25/16,0.1,0.066
10/25/16,0.093,0.072
10/26/16,0.096,0.062
10/26/16,0.186,0.113
10/27/16,0.105,0.057
10/27/16,0.125,0.062
10/27/16,0.084,0.046
10/31/16,0.146,0.024
10/31/16,0.12,0.045
10/31/16,0.152,0.066
11/1/16,0.179,0.09
11/1/16,0.18,0.091
11/1/16,0.047,0.043
11/1/16,0.096,0.079
11/1/16,0.124,0.07
11/1/16,0.154,0.038
11/1/16,0.039,0.083
11/2/16,0.059,0.016
11/2/16,0.038,0.055
11/2/16,0.117,0.042
11/2/16,0.089,0.046
11/2/16,0.082,0.053
11/2/16,0.089,0.147
11/3/16,0.084,0.082
11/3/16,0.08,0.105
11/3/16,0.059,0.016
11/3/16,0.076,0.097
11/3/16,0.107,0.104
11/3/16,0.102,0.073
11/3/16,0.086,0.072
11/3/16,0.108,0.027
11/3/16,0.071,0.052
11/3/16,0.072,0.111
11/4/16,0.087,0.068
11/4/16,0.149,0.087
11/4/16,0.086,0.055
11/4/16,0.107,0.147
11/6/16,0.113,0.163
11/7/16,0.124,0.046
11/7/16,0.208,0.092
11/7/16,0.101,0.068
11/7/16,0.16,0.131
11/7/16,0.081,0.107
11/7/16,0.126,0.153
11/7/16,0.074,0.097
11/7/16,0.072,0.034
11/7/16,0.079,0.057
11/7/16,0.08,0.048
11/7/16,0.073,0.07
11/7/16,0.105,0.08
11/8/16,0.124,0.046
11/8/16,0.208,0.092
11/8/16,0.113,0.163
11/8/16,0.046,0.092
11/8/16,0.121,0.092
11/9/16,0.163,0.018
11/9/16,0.123,0.055
11/9/16,0.082,0.04
11/9/16,0.093,0.077
11/9/16,0.086,0.063
11/9/16,0.093,0.0
11/9/16,0.088,0.101
11/9/16,0.078,0.048
11/9/16,0.09,0.12
11/9/16,0.085,0.087
11/9/16,0.073,0.09
11/9/16,0.081,0.043
11/10/16,0.036,0.122
11/10/16,0.052,0.111
11/10/16,0.078,0.034
11/10/16,0.103,0.034
11/10/16,0.163,0.018
11/10/16,0.059,0.085
11/10/16,0.086,0.007
11/10/16,0.086,0.123
11/10/16,0.257,0.038
11/10/16,0.095,0.052
11/10/16,0.064,0.056
11/10/16,0.083,0.077
11/10/16,0.098,0.059
11/10/16,0.066,0.065
11/10/16,0.062,0.023
11/11/16,0.073,0.023
11/11/16,0.098,0.093
11/11/16,0.156,0.124
11/11/16,0.101,0.06
11/11/16,0.087,0.063
11/11/16,0.067,0.028
11/11/16,0.082,0.098
11/11/16,0.089,0.056
11/11/16,0.064,0.093
11/11/16,0.148,0.069
11/14/16,0.137,0.087
11/14/16,0.066,0.05
11/14/16,0.112,0.032
11/14/16,0.105,0.06
11/15/16,0.101,0.12
11/15/16,0.061,0.016
11/15/16,0.077,0.165
11/15/16,0.091,0.053
11/15/16,0.065,0.041
11/15/16,0.096,0.041
11/15/16,0.142,0.042
11/15/16,0.136,0.153
11/15/16,0.081,0.122
11/17/16,0.105,0.03
11/17/16,0.06,0.086
11/17/16,0.028,0.137
11/17/16,0.128,0.09
11/17/16,0.112,0.033
11/17/16,0.094,0.048
11/17/16,0.079,0.085
11/17/16,0.111,0.09
11/17/16,0.141,0.026
11/17/16,0.15,0.075
11/17/16,0.09,0.062
11/17/16,0.091,0.053
11/17/16,0.133,0.066
11/17/16,0.061,0.093
11/17/16,0.094,0.022
11/18/16,0.108,0.099
11/18/16,0.082,0.095
